SpotID,Paths,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
,,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD
630,"'121,102'",0.135143391,0.529488882,-0.310306353,-0.227311122,0.346574809,0.326625623,0.376356493,0.45206417,0.315536834,0.125612967,0.266288817,0.340366982,0.46953512,0.182047355,0.249824126,0.361415014,0.127285622,0.05180785,0.034133114,0.109953326,0.089573065,0.252008835,0.425968893,0.110773575,0.096347193,0.072263963,0.472220705,0.310238344,0.264205124,0.254661739,0.076082686,0.097586736,0.32559863,0.345946403,0.593846543,0.308600805,0.614238742,0.477087545,0.528394783,0.595044386,0.638956965,0.657312835,0.565072956,0.257225437,0.140759511,0.28211154,0.316811644,0.73349968,0.738386309,0.436831879,0.376308297,0.536818227,0.561854582,0.465099728,0.488287129,0.640862288,0.275529473,0.427945982,0.269417131,0.293310247,0.41225541,0.22392446,0.384978354,0.485340939,0.592228043,0.233565349,0.314426514,0.367914047,0.518700078,0.614057965,0.280072733,0.254485995,0.456306751,0.630104552,0.479644155,0.490434682,0.385516372,0.347997205,0.311166119,0.069498451,0.63990167,0.562590745,0.601874155,0.578550939,0.429579815,0.31305419,0.262438602,0.288681912,0.378625605,0.261574591,0.569958507,0.130544643,0.520677534,0.361796188,0.510681028,-0.054005973,0.495787821,0.272477531,0.299237159,0.208530088,0.173037427,0.139980261,0.136482507,0.406913275,0.257954002,0.30842951,0.274636991,0.499263799,0.500126568,0.328352519,0.32781326,0.721098042,0.20461761,0.241980658,0.431401695,0.442809985,0.04803816,0.153944151,0.311287776,0.3831073,0.114825395,0.152631893,0.039757589,0.334559251,0.24345733,0.286922308,0.10320985,0.176859224,0.218611506,0.43271417,0.404371927,0.386335495,0.156926564,-0.046566457,0.223038193,0.546191406,0.187871401,0.283496725,0.156859557
631,"'122,2'",0.147998183,0.214842446,-0.002352239,-0.066839772,0.137831738,0.189904859,-0.210475215,-0.142306532,-0.025148752,-0.017746873,-0.144796881,0.027079729,-0.006509447,-0.249384639,0.175329096,0.275929709,0.13109254,0.218589557,0.388486884,-0.307813466,-0.286707949,-0.215718012,-0.07941098,-0.314972284,-0.337568786,-0.711727041,-0.426545022,0.068309004,-0.049538492,0.052114034,0.012743178,0.01255474,0.033155693,0.066258557,-0.400342229,-0.401321526,-0.21243765,-0.246987692,-0.248187584,0.224285893,0.16402828,-0.06522393,0.413706609,-0.416733646,-0.086674042,0.161477131,0.097400073,0.307860732,0.252710514,0.109028805,0.269296278,-0.113978827,0.004755423,0.23665911,0.193879027,-0.086990789,0.488247115,0.416034134,-0.283466012,-0.272992179,0.047454062,0.089153495,0.131469083,-0.09031829,0.000100643,0.130401951,0.08170039,0.053632375,0.106107279,-0.316204027,0.144520564,0.110747851,0.063232641,0.033580509,-0.151645422,0.041589933,-0.017397069,0.010125488,0.029203697,-0.432643734,-0.25282026,-0.024908215,0.170424189,0.187226726,0.23495074,0.168755704,-0.004359914,-0.151140394,-2.89E-01,-0.144444941,0.157821313,-0.014034132,0.275912252,0.35402217,0.262591007,-0.054772814,0.171947479,-0.056286043,-0.131957021,-0.123533633,0.053393727,-0.055756983,-0.053585652,0.207244783,0.291221057,0.107438724,0.153256595,-0.159078902,-0.159443464,0.048852329,0.047282398,-0.096521288,-0.212954876,-0.194622011,0.403366817,0.392308333,0.097776662,0.090655289,0.086710218,-0.074644375,-0.245624546,-0.231705137,-0.125877832,-0.318979518,-0.261536837,-0.020340823,-0.054310029,-0.150027517,0.005529566,-0.053719668,-0.448631224,-0.454416198,-0.482849939,-0.076586146,-0.105562968,-0.178814463,-0.148872291,0.126627792,0.088961659
632,"'122,23'",0.161534043,0.296773733,0.230153366,0.287923528,0.098277799,0.282507521,0.078683896,0.225089616,0.292784118,0.366805877,0.106912826,0.296130138,0.301544678,-0.134801031,0.191905757,0.362100229,0.270088426,0.18351986,0.215537747,-0.248205183,-0.20100539,-0.159673264,-0.144161152,0.014771102,-0.035743368,-0.456747816,-0.091501197,0.3490827,0.413444915,0.41280618,0.403252037,0.41148014,-0.050703353,-0.050287144,0.011989075,-0.491749524,-0.190875141,0.19462627,0.165088912,0.392653849,0.205307966,-0.350106145,0.29522137,-0.142933811,0.21146256,0.245309943,0.321879827,0.315932093,0.272176347,0.194634873,0.168021324,0.195650391,0.248305497,0.404209575,0.333217862,0.079259633,0.508670858,0.435360993,0.002788211,0.09460263,0.097239848,0.097084142,0.289424738,0.300071277,0.263785722,-0.034638721,0.16651584,0.220389489,0.253147503,0.120429516,0.394161388,0.045759579,0.083861833,0.010478125,0.334178928,0.280904852,0.28940428,0.323651866,0.251825337,0.276997363,0.325283238,0.462945209,0.083429799,0.16927496,0.257002437,0.034756282,0.195069641,0.055481869,-0.220738987,-0.020097968,0.400674648,0.257477221,0.108728269,0.232010061,0.371311372,-0.003686855,0.38222512,-0.015519438,-0.044664565,0.274871102,0.379845772,0.389406959,0.401979405,0.446511504,0.418781559,0.43734463,0.344016536,0.166146672,0.165961339,0.045627901,0.050328024,0.087309165,-0.001957245,0.023942751,-0.074470648,-0.064265202,0.204207035,0.12498084,0.353200816,0.030488641,-0.03425146,-0.042512234,-0.149507457,-0.27816461,-0.027806602,0.254286808,0.22748503,0.040896171,0.193413531,0.126463485,0.106209615,0.067426999,-0.41248659,-0.219491445,0.46609753,0.364489957,0.161527799,0.204927252,0.391588158
633,"'122,32'",0.116709777,0.139178853,0.28227523,0.143502323,-0.237773692,0.16396875,0.062835555,-0.044827322,0.265658949,0.17205316,0.16493422,0.076924385,0.065022883,0.354631464,0.016072144,0.165558413,-0.116559401,0.345737432,0.298715838,-0.168812884,-0.175015969,-0.011118058,-0.109215674,0.047148806,0.030672913,0.553016563,0.249952388,0.493283518,0.109452008,0.156300873,-0.205174823,-0.253338655,-0.039340653,-0.103933326,0.059383268,0.133885562,-0.104472741,0.017448394,-0.072517165,0.028718942,0.263527519,0.21508015,-0.261707769,0.147452942,-0.042276973,0.045218946,0.242432384,0.150167697,0.129707399,-0.108056904,0.179090011,0.233239664,0.144556355,-0.073494618,-0.103613462,-0.138963677,0.167175654,-0.015869255,0.060530049,0.113308724,0.092853509,-0.012899644,-0.106445537,-0.264116137,-0.282108234,-0.000363687,0.068353883,-0.106415304,-0.012097888,-0.162781522,0.024536777,0.056160619,0.013253988,-0.044552887,-0.089049603,-0.072650325,-0.172962693,-0.174894391,-0.217494998,-0.086365892,0.261702893,0.223492354,-0.103520336,-0.098654466,0.031910522,-0.015476673,0.030406864,-0.163484844,-0.010762854,-0.13127724,-0.466227052,0.08196762,-0.196994551,-0.125876719,-0.014968201,-0.216754842,0.013809736,-0.058071555,-0.073327887,0.088916472,-0.035105198,0.067947524,-0.01947777,0.096993783,0.143535014,-0.009091686,-0.043606011,0.106003641,0.105202212,-0.142734811,-0.143795735,-0.224209271,0.017732593,-0.173399412,0.180761114,0.11244249,0.164804207,0.017795537,-0.013035742,0.285115665,0.173206885,0.261933646,0.170703726,0.020989786,0.053106966,-0.013340333,-0.040325065,0.019978261,0.065051495,0.095940576,-0.123043873,-0.055301876,0.02961137,-0.258927622,0.109648834,0.132775467,-0.008593867,0.032579606,-0.146880301
634,"'122,111'",0.303428828,0.167375663,0.470626973,0.485712887,0.157122053,0.136401298,0.266986377,0.156985861,-0.080985724,-0.051650434,0.137968316,0.182007932,0.233660613,0.391963754,0.180547866,-0.075142526,0.046680998,0.401201739,0.409329573,0.266930505,0.136919198,0.336419576,0.323212154,0.324190596,0.326058197,0.829907821,0.610488979,0.240435932,0.336457672,0.388934007,0.375205548,0.279332673,-0.117886655,0.084413435,0.268466865,0.13846344,0.150251588,0.385216602,0.37713138,-0.076773707,0.111990117,0.386918699,0.276366344,0.249242519,0.176542518,0.278693493,0.054906575,0.302546102,0.297680475,0.249805872,0.291742017,0.006983047,-0.097074021,0.36081173,0.352631005,0.044677791,-0.005331612,-0.053826776,0.177677164,-0.020467982,0.113993172,0.150560893,-0.179979456,-0.120720763,-0.08120281,0.060330369,-0.072317235,-0.024406651,-0.053857475,0.154319806,-0.074098285,-0.054323917,0.444788419,0.533680065,0.13693365,-0.106320056,-0.127911655,0.310931358,0.328555959,0.166494785,-0.07137275,-0.028564772,0.084597672,0.015976022,0.464598542,0.295648714,0.058277839,0.180733887,0.264208237,0.053725822,0.628922534,0.194811433,0.532186822,0.459486005,0.347455691,-0.130843782,-0.332631636,-0.105979224,-0.029232349,0.362990194,0.355311906,0.076941934,0.055836516,-0.221529248,-0.2120237,-0.047353309,0.018356197,0.221172264,0.221101729,0.172650158,0.170207442,-0.007664045,-0.053694097,0.17480147,0.35742305,0.507705623,0.325815531,0.373686369,0.105881172,0.010687807,0.16057589,0.27137,0.178107575,0.383205201,0.282388675,0.192547021,0.138101031,0.221375447,0.071509125,-0.021379817,0.393780683,0.322042531,0.769060377,0.724086915,0.059990579,0.061395913,0.019795926,0.285623438,0.416715909
635,"'123,2'",-0.547130463,-0.376619732,-0.298004325,-0.303318048,0.201408881,0.039346479,0.154734727,0.126097371,-0.054542421,-0.112482259,0.14228222,0.118410728,0.248730717,-0.055281024,-0.141978177,-0.083003116,0.147000337,0.006116716,0.027897733,-0.330408971,-0.416175483,-0.133722318,-0.038733529,-0.167282649,-0.009211635,-0.378890085,-0.238173518,0.062434722,-0.288273756,-0.269865195,-0.045626683,-0.143341802,-0.394494826,-0.33113654,-0.374726634,-0.163385286,-0.098968132,0.081977513,0.181594858,-0.021821283,0.213473686,0.095704765,-0.476344051,-0.20485035,-0.048284926,0.034920924,-0.132332516,0.131993728,0.336838349,0.145876736,0.217810516,-0.159273104,-0.148361332,-0.426341603,-0.468283546,-0.132731772,0.428519171,0.473485408,-0.17072535,0.108324057,-0.053313992,-0.046501931,0.097741382,0.003572001,-0.140466542,-0.032751757,-0.410303827,0.181096109,0.121186243,-0.112336429,-0.005589976,-0.161611017,0.063994366,0.108353338,-0.563493507,-0.108260868,-0.143565132,0.03515893,0.181946009,0.080094005,-0.558377122,-0.362598841,-0.318942281,-0.240011783,0.028618895,0.025662215,-0.090320766,-0.134253848,0.20427175,-0.075337644,0.038797384,-0.061432349,0.397467825,0.381675716,-0.083656352,0.010072872,0.323096191,0.232923154,0.122068646,-0.364065139,-0.216805121,0.050763491,0.083552106,-0.181726583,0.031208185,-0.106228376,0.062205372,-0.04429659,-0.047593233,-0.220229406,-0.21687667,-0.095166107,-0.215682904,0.034993727,0.287898502,0.326676433,-0.51996959,-0.443439158,0.048438066,-0.588002918,-0.440851102,0.202789418,0.055572217,-0.051204578,-0.019180817,-0.195174309,-0.168325416,-0.266808681,-0.056328674,-0.226827322,-0.242442406,-0.354079656,-0.603587639,-0.226897659,-0.249222399,-0.487181171,-0.497062584,-0.171595969,-0.176552201
636,"'123,4'",-0.661048585,-0.4951086,-0.330221018,-0.181198486,-0.198970092,-0.203229632,0.003355881,-0.172652034,-0.172920401,-0.126101275,-0.140878335,-0.219180663,-0.188214181,-0.11531662,-0.489113469,-0.311681535,-0.070980626,-0.269583121,-0.329829899,-0.255699196,-0.383442029,-0.337621563,-0.340635427,-0.157607019,-0.014978288,-0.500046303,-0.469063125,-0.122792976,-0.423340676,-0.355484153,-0.273238363,-0.260360624,-0.08987552,-0.160325257,-0.423423667,-0.19899433,-0.157817667,-0.101855818,-0.000932485,-0.189190285,-0.186914277,-0.224944465,-0.070056824,-0.068904064,0.064587275,-0.269107475,-0.373742069,-0.177403257,-0.086684379,0.212168448,-0.24111121,0.157891466,0.368313432,-0.182514067,-0.342113115,-0.155731265,0.174317572,0.109496248,-0.252677029,-0.005731939,-0.138008835,-0.021503767,-0.133685384,0.077344809,0.094546793,0.023871379,-0.225152028,0.101780219,0.017505297,-0.009414219,-0.481014112,-0.370841061,-0.174888396,-0.15558449,-0.465804258,0.175431648,0.170015955,-0.299141138,-0.273085963,0.178857335,-0.449571201,-0.386502526,-0.480731459,-0.226227066,-0.017381719,-0.164187004,-0.286287854,-0.351803467,-0.116995419,-0.229233495,0.351484019,-0.209501456,-0.117501571,-0.158873876,0.048238775,-0.176270666,-0.032992108,0.062396325,0.171333301,-0.21572712,-0.256711884,-0.267378628,-0.15611875,-0.232604901,-0.153762251,-0.091104591,0.00935782,0.258013607,0.255947797,-0.532430704,-0.53170693,-0.280062396,-0.23318063,-0.271598383,0.002719244,0.069598229,-0.415604583,-0.368668135,-0.36685248,-0.431954408,-0.404132836,-0.065878976,-0.253319357,0.05158643,-0.126650331,-0.003031775,-0.017545759,-0.504130204,-0.271469055,-0.446694454,-0.257051846,-0.266368725,-0.620510121,-0.246554218,-0.491475567,-0.589091736,-0.203172432,-0.272229181,-0.220742374
637,"'123,8'",-0.548218686,-0.372847686,0.126974506,0.128783413,-0.094710122,0.26996489,-0.089135853,-0.022111556,0.019871362,0.104517331,-0.287517115,-0.161006513,0.01572579,0.505636983,0.206013933,0.014345772,0.20663593,-0.262004353,-0.250361653,0.012655822,0.012756606,-0.311955217,-0.224825284,0.04001841,0.473295983,-0.052788193,-0.053522978,0.089811354,-0.169275912,-0.384126159,0.006652482,-0.159973831,-0.558989632,-0.430274368,-0.559348305,0.42815298,0.004989301,0.119938069,0.080077806,0.068424889,-0.021362559,0.034455248,0.194940818,0.340987435,0.159517174,0.348759142,0.085038847,0.423313318,0.606005159,0.175333663,0.03839341,-0.443618562,-0.407977859,0.069861979,0.311972462,0.37550276,0.071393243,0.267973366,0.120726649,-0.17733696,-0.270342762,-0.036638829,0.29019492,0.32766122,-0.072907821,-0.304607289,-0.540047436,-0.029791518,-0.011995524,-0.209236507,0.230943568,0.017705418,0.237275418,0.111888199,-0.125782491,-0.302756902,-0.294413036,-0.094515939,-0.053560924,-0.23173247,-0.456699871,-0.400804573,-0.074502019,-0.298613616,0.026178449,0.068495788,0.382755415,0.306236466,-0.266461666,-0.215893891,0.30479364,-0.227245711,0.170446585,0.075747821,-0.055353653,0.57063724,0.048433994,-0.285977539,-0.411997281,-0.006831724,0.124729144,0.316998669,0.274794819,-0.237818775,0.12968515,-0.10321873,0.091540576,0.086464164,0.087668872,-0.247689671,-0.250387716,0.095593181,-0.429739192,0.011446353,-0.208614624,-0.300768779,-0.370271326,-0.461064754,0.195771127,-0.529451246,-0.519616434,-0.168982493,-0.070879839,-0.459625961,-0.122394399,0.04657082,0.069946563,-0.182173125,-0.218519391,-0.370328324,-0.201885429,-0.151507371,-0.347358869,-0.025152002,-0.360229475,-0.180025821,-0.431021028,-0.019124232,-0.278997076
638,"'123,10'",-0.028465672,0.091929032,0.399508277,0.533998253,0.342421938,0.46130335,0.377815409,0.470063502,0.545601251,0.514538932,0.525363062,0.611355373,0.098127838,0.426331927,0.392276561,0.425359374,0.368839341,0.34548965,0.406167466,0.605579623,0.49322697,0.219008728,0.311309348,0.246075266,0.548032542,-0.050283617,0.02544833,0.301919794,0.036683706,0.004485908,0.509920621,0.365014155,0.137535189,0.211863311,-0.308601513,0.67670244,0.490198649,0.320093314,0.316126589,0.175023037,0.249098878,0.309502257,0.581122617,0.648382811,0.596595455,0.573903651,0.380268465,0.50922106,0.640298385,0.245077099,0.486190547,-0.27645268,-0.039581144,0.522202818,0.560314204,0.383372113,0.418998101,0.61953714,0.283214555,-0.245989145,0.228826936,0.229652668,0.419650051,0.375997507,0.277683748,0.020268187,-0.478757005,0.248306105,0.248361011,-0.049916782,-0.04143508,-0.479601738,0.427180036,0.479949711,-0.069922438,0.133297138,-0.133151579,0.476774821,0.591480893,-0.135533449,-0.447937408,-0.330948762,0.353025798,0.241912667,0.027407646,-0.108907406,0.460025456,0.366147204,0.197647584,0.267171663,0.403339058,0.042432986,0.473488505,0.432051629,-0.088604377,0.567366314,0.438934189,0.351329829,-0.005729275,0.199254005,0.412567665,0.4034625,0.3423339,0.281786247,0.541164998,0.080688259,0.222795221,0.302522558,0.298524904,0.448660515,0.445114455,0.593527887,-0.032694673,0.521454202,0.265092444,0.163625022,0.095012925,-0.044407412,0.542359283,-0.206557869,-0.167839264,0.261216216,0.238972348,-0.24017833,0.114278295,0.069435634,0.086835636,0.299222655,0.028170324,0.364047991,0.295521728,0.218031929,0.121152605,0.05109768,0.206292562,0.245660372,0.064887688,0.298617464,-0.212514117
639,"'123,13'",-0.146276704,-0.280690248,-0.133657189,-0.041361628,-0.311682929,-0.218211463,-0.326867649,-0.360365307,-0.467483596,-0.341121488,-0.229919686,-0.511007829,-0.269524397,-0.16227925,-0.46624846,-0.439779682,-0.390677063,-0.087755808,-0.12917639,-0.164684304,-0.15916298,-0.243913352,-0.152775544,-0.280395431,-0.555919215,-0.368046215,-0.349416722,-0.441353229,-0.216612661,-0.135907284,-0.355037049,-0.13978669,-0.187929281,-0.322490117,-0.553211127,-0.533747,-0.076939582,-0.201833515,-0.186418047,-0.047117095,-0.28234775,-0.179343418,-0.237363302,-0.396720446,-0.267405328,0.046185554,-0.213434507,0.049506625,0.091347593,-0.011281669,-0.204719877,0.06588595,0.019612939,-0.063129016,-0.159527676,-0.400166566,-0.000319428,-0.091899373,-0.356011128,-0.174474838,-0.380830881,-0.310008432,-0.304135777,-0.204827331,-0.018762796,-0.328890296,-0.040179579,-0.002921779,-0.059876047,-0.378641648,-0.420215121,-0.337906806,-0.023450464,-0.13648247,-0.108118659,-0.270430764,-0.117891903,-0.215008751,-0.257831909,-0.195268846,-0.497523839,-0.491685583,-0.477405124,-0.232004678,-0.129312535,-0.184912969,-0.489129514,-0.384205951,-0.090793851,-0.110325093,0.087130005,-0.020418933,-0.468539892,-0.356594695,0.170142122,0.021471838,-0.293648032,-0.494655911,-0.34314329,-0.38978414,-0.089541978,-0.248192622,-0.0840343,-0.242250654,0.049146616,-0.142126261,-0.179871541,-0.045351487,-0.047622583,-0.191191406,-0.188592933,-0.219717639,-0.581195797,-0.562504361,0.074629289,0.103704106,-0.099501633,0.055260321,-0.399804761,0.668828575,0.472944723,-0.205007235,-0.253659141,0.047264067,-0.082877834,-0.113382825,-0.09538689,-0.365878943,-0.237791921,-0.520705558,-0.339536047,-0.188217699,-0.020322986,-0.112176996,-0.201630728,-0.301170771,-0.014366009,-0.354660608,0.023176807
640,"'123,31'",0.365724069,0.192335453,-0.18701115,-0.172286966,-0.248238736,0.129380125,-0.257876842,-0.29456691,-0.468190976,-0.414959311,0.106986088,-0.141738366,-0.372909627,-0.267707747,-0.331080862,-0.400682555,-0.305042331,-0.330606383,-0.384911137,-0.211762651,-0.238263846,-0.145849799,-0.182161128,-0.137418393,-0.406627169,-0.309798716,-0.090979031,-0.412767055,-0.113659075,-0.113166211,-0.287498883,-0.187981115,-0.06608388,-0.172751903,-0.157454418,-0.50848186,-0.3234416,-0.134868867,-0.169226595,-0.141947992,-0.263796615,-0.304609306,-0.2177748,-0.430184193,-0.285882306,-0.610553446,-0.442283975,-0.135036415,-0.083633475,-0.107573618,-0.155158083,0.131867039,-0.011515731,-0.147566468,-0.166938294,-0.35801764,-0.008453385,0.016030565,-0.467054032,-0.057846099,0.071830514,0.159712578,-0.283810171,-0.282662397,-0.092961978,-0.477482691,-0.352272348,-0.293349365,-0.314119126,-0.327964418,0.077934531,0.149325181,-0.406374991,-0.372326098,-0.029470604,-0.217187425,-0.113936358,-0.348009711,-0.48666131,-0.179781346,-0.534101226,-0.454952378,-0.625938704,-0.098224414,-0.145414455,-0.212669562,-0.329303217,-0.323189888,0.161533049,-0.123214214,-0.164578519,-0.045113571,-0.300493718,-0.200527418,0.105074722,-0.417419573,-0.108311576,-0.333459105,0.005536558,-0.182527623,-0.039911481,-0.216895812,-0.117688395,-0.262058441,-0.341579792,-0.02631576,-0.127457716,-0.291537416,-0.293789606,-0.126891135,-0.127447436,-0.471429064,-0.102658636,-0.438534009,-0.142031428,0.122518189,-0.143048334,-0.060185312,-0.251803745,0.500386502,0.606220815,-0.121084262,-0.238558868,0.149174805,-0.125109897,-0.164386978,-0.166929302,0.019873758,0.096652637,-0.314780524,-0.270382422,-0.062137731,-0.150434451,-0.096377497,0.014113957,0.093568533,-0.166990262,-0.354489766,0.081137009
641,"'123,35'",-0.618460688,-0.485398114,-0.373295492,-0.511142038,-0.290125617,-0.063418147,0.111699604,-0.131902723,-0.323982182,-0.218629099,-0.33231443,-0.341218684,-0.279236966,0.032482293,-0.370035966,-0.196058296,0.136176086,-0.120830508,-0.122739902,-0.2807636,-0.461165542,-0.357327867,-0.327611782,-0.25354858,0.284285244,-0.458443368,-0.387407185,-0.020233162,-0.395760955,-0.395244145,-0.276113272,-0.352857859,-0.409428979,-0.515277494,-0.308575181,-0.280031091,-0.197994303,0.082520266,0.138097085,-0.295230047,-0.277590998,-0.365781626,0.01102017,-0.002472367,-0.143334113,0.113766086,-0.084351992,0.136629836,0.315081011,0.241655249,0.10474669,-0.393660339,-0.05313199,-0.385804337,-0.358772119,-0.109511994,0.195210324,0.295057005,-0.289899113,0.081373311,-0.326877103,-0.070217043,0.131236483,0.150300594,-0.059769056,-0.011548037,-0.201803322,0.084357421,-0.074425877,0.002558665,-0.001035473,-0.039984802,-0.047426535,-0.116759495,-0.316713351,-0.112665849,-0.037737348,-0.070519918,-0.198196062,-0.316267139,-0.480650096,-0.461812611,-0.239885218,-0.397016233,0.072183741,-0.015670901,-0.122895695,-0.192191729,0.124808524,-0.019114018,0.120323646,-0.203934151,-0.072117974,-0.065385246,-0.125396374,0.122687024,0.072484109,-0.265026501,-0.164743085,-0.189604917,-0.161819838,0.015307871,0.031836631,-0.307879223,-0.107246174,-0.306864835,0.019296579,-0.018696188,-0.023833749,-0.451404196,-0.452350405,-0.322464345,-0.209914329,-0.140373215,-0.441294095,-0.333481817,-0.505527194,-0.521163639,-0.134005499,-0.428566719,-0.113847681,0.162101216,-0.030417781,-0.035860577,-0.248178707,0.054935685,0.020258731,-0.470817973,-0.280687298,-0.43179598,-0.230803984,-0.291691684,-0.64129354,-0.23867923,-0.509253836,-0.636688853,-0.220127031,-0.314214656,-0.239839192
642,"'123,45'",-0.406865642,-0.214183888,0.347398383,0.356728402,0.066049715,0.286318036,-0.020728006,0.153889909,0.193382949,0.172032383,0.133346737,0.18168545,0.084793058,0.583862814,0.371481867,0.124527438,0.185968274,-0.061512465,-0.078563432,0.000497428,0.036117146,0.111347262,0.20746416,0.133297933,0.495008232,0.101068048,0.088898617,0.122670404,-0.031943321,-0.205898694,0.006764971,-0.032419684,-0.505032742,-0.318035518,-0.231854807,0.533204497,0.136757786,0.162541436,0.103289887,0.074009243,0.121225382,0.185707947,0.321386712,0.425882082,0.365321414,0.265117153,-0.095826943,0.428428704,0.592260133,-0.037946586,0.08165176,-0.233100049,-0.148108946,0.286668169,0.40232536,0.038748107,0.104646372,0.267346927,0.255359275,-0.235013739,-0.062582326,0.210363722,0.180454865,-0.046048994,-0.179074445,-0.023368435,-0.424706159,0.11299129,0.214281451,-0.317870444,-0.002564434,0.10936942,0.320070366,0.324987811,-0.309831207,-0.257449273,-0.358642726,0.091536141,0.275551191,-0.270740093,-0.337122821,-0.295318054,0.119028283,-0.127573319,-0.02870894,-0.116065926,-0.061474827,-0.019910988,-0.354498445,-0.123683465,0.297595168,-0.196934641,0.145289545,0.163407852,-0.031110893,-0.088492193,0.069454146,0.089570936,-0.135780593,-0.100318421,0.146709694,0.324869963,0.254040682,-0.135417733,0.208041478,0.294413136,0.358924778,0.084460773,0.082291833,0.311581812,0.307367399,0.431330555,-0.49916581,0.077491726,0.155988737,0.108235338,-0.032853463,-0.141873697,0.422343181,-0.469297975,-0.552645568,-0.345765278,-0.324574348,-0.467460497,-0.157886187,0.059149482,0.06009274,-0.217149257,-0.185480564,-0.22503481,0.021513909,0.010593459,-0.215420896,0.144330411,0.164313087,0.352385746,-0.236437074,-0.109408518,-0.33955268
643,"'123,47'",-0.21070617,-0.014137159,0.148083945,0.300335207,0.379544786,0.296755292,0.364700627,0.530622664,0.604535908,0.494468163,0.308000675,0.429854619,0.431907211,0.496821681,0.21567988,0.275615209,0.342047118,0.446090654,0.496560215,0.378047042,0.189082335,0.139827205,0.228989462,0.186433296,0.512968588,-0.265440997,-0.026013196,0.092113193,-0.006343429,-0.222631797,0.469233118,0.184342141,-0.023162678,0.032928453,-0.360995697,0.55973747,0.434149633,0.361050102,0.381445485,0.234752913,0.157121143,0.197648767,0.41398197,0.543429093,0.517639466,0.592970548,0.453934215,0.322760118,0.484836343,0.418872168,0.513539363,-0.085755858,0.047409759,0.354060078,0.478960394,0.29856786,0.326578858,0.616572734,0.447017099,-0.131717192,0.114060195,0.173574874,0.289084803,0.333144995,0.188859232,-0.059106669,-0.439917296,0.398365598,0.419411672,-0.056847291,-0.286534542,-0.281860622,0.445675419,0.486475781,-0.241186445,-0.044915883,-0.147507572,0.417204912,0.382293512,-0.360579068,-0.478769976,-0.260581637,0.183235394,0.045048706,0.041802599,-0.078044911,0.39425545,0.251199364,0.34037768,0.221894771,0.301651316,0.080521429,0.444224046,0.429016445,-0.068329091,0.7223974,0.267381062,0.367551858,0.009444195,0.236579694,0.385846641,0.179843035,0.16898309,0.096829291,0.276435264,0.04186624,0.209534213,0.235404509,0.237829695,0.185246847,0.183907898,0.392697152,-0.085755284,0.461757531,0.167445736,0.290555451,-0.00856891,-0.110907493,0.383808303,-0.357837421,-0.203100498,0.315338003,0.149897807,-0.246159783,0.034170915,0.027827875,0.108597819,0.078663457,-0.041704296,0.028216091,0.130065357,0.086856465,0.286144554,0.183085871,0.042573547,-0.003658418,0.075106158,0.118127383,-0.170682327
